id_pedido,data_pedido,categoria,preco,custo_produto,quantidade,metodo_pagamento,dias_de_entrega,retornou,total,frete,idade_do_cliente,nota_avaliacao,estado
O101875,2024-06-27,Eletrônicos,292.41,180.99,3,Cartão de Crédito,13,Não,745.65,10.33,39,1,PE
O101958,2024-06-27,Esportes,303.04,162.13,1,Boleto,4,Não,303.04,8.92,19,4,SP
O102795,2024-06-27,Esportes,696.01,482.42,1,Pix,1,Não,696.01,09.09,38,5,SP
O104197,2024-06-27,Beleza,10.9,6.27,1,Cartão de Crédito,3,Não,10.9,3.7,34,5,SP
O105236,2024-06-27,Vestuário,104.29,47.19,1,Pix,5,Não,83.43,7.88,23,5,RS
O105452,2024-06-27,Eletrônicos,1386.57,490.54,3,Cartão de Débito,5,Não,4159.71,12.43,29,4,PR
O107720,2024-06-27,Moradia,695.49,452.04,1,Pix,4,Não,695.49,13.88,18,5,SP
O107877,2024-06-27,Eletrônicos,340.07,209.98,3,Cartão de Crédito,8,Não,1020.21,11.04,28,5,PB
O108257,2024-06-27,Alimentos,106.62,56.45,1,Pix,4,Não,101.29,11.62,35,5,SP
O110321,2024-06-27,Esportes,52.16,29.4,1,Cartão de Débito,7,Não,46.94,07.02,28,5,SC
O110386,2024-06-27,Eletrônicos,440.52,293.18,2,Cartão de Crédito,2,Não,836.99,15.06,32,4,MG
O110818,2024-06-27,Moradia,193.1,72.12,2,Boleto,4,Não,386.2,9.51,22,3,SP
O111079,2024-06-27,Esportes,107.23,59.32,2,Pix,6,Não,214.46,7.86,36,4,GO
O111476,2024-06-27,Esportes,152.33,89.65,4,Cartão de Crédito,11,Não,609.32,17.26,18,2,PE
O111498,2024-06-27,Brinquedos,34.87,22.7,1,Pix,5,Não,29.64,9.99,33,5,RJ
O111501,2024-06-27,Eletrônicos,3886.55,1929.07,1,Pix,5,Não,3303.57,18.2,48,5,RS
O112790,2024-06-27,Moradia,485.76,273.24,1,Cartão de Crédito,3,Não,412.9,7.47,58,5,SP
O115048,2024-06-27,Brinquedos,10.34,6.93,1,Cartão de Débito,7,Não,10.34,2.33,41,5,SC
O115234,2024-06-27,Moradia,145.19,90.64,1,Cartão de Débito,4,Sim,145.19,11.36,30,4,SP
O115583,2024-06-27,Vestuário,45.27,14.49,1,Cartão de Débito,5,Não,45.27,8.34,32,4,GO
O115604,2024-06-27,Vestuário,81.96,54.79,1,Pix,4,Não,81.96,6.41,30,4,SP
O118986,2024-06-27,Esportes,177.69,111.84,1,Pix,3,Não,151.04,5.6,38,5,SP
O119882,2024-06-27,Esportes,49.65,16.93,1,Cartão de Crédito,1,Não,49.65,6.26,43,5,SP
O120744,2024-06-27,Moradia,172.61,88.24,4,Cartão de Débito,4,Não,655.92,10.45,29,3,SP
O120841,2024-06-27,Alimentos,5.23,2.42,3,Cartão de Débito,5,Não,15.69,7.12,36,5,MG
O121298,2024-06-27,Beleza,27.45,10.68,1,Boleto,4,Não,23.33,3.59,39,4,SP
O127499,2024-06-27,Beleza,22.37,9.38,1,Cartão de Crédito,9,Não,22.37,6.41,33,4,BA
O127696,2024-06-27,Brinquedos,174.89,67.7,1,Cartão de Crédito,4,Não,148.66,11.29,37,5,SP
O128610,2024-06-27,Moradia,497.75,240.75,1,Pix,7,Não,472.86,13.57,25,4,SC
O131016,2024-06-27,Vestuário,32.5,14.11,2,Cartão de Crédito,3,Não,65.0,10.81,24,5,RS
O131268,2024-06-27,Esportes,231.11,73.9,1,Cartão de Crédito,8,Não,196.44,10.9,53,5,AP
O131400,2024-06-27,Vestuário,87.66,53.92,1,Pix,5,Não,78.89,9.72,18,4,MS
O133952,2024-06-27,Beleza,14.56,4.74,2,Boleto,6,Não,26.21,08.06,25,5,DF
O134375,2024-06-27,Brinquedos,28.22,17.26,2,Pix,10,Não,53.62,5.9,37,1,BA
O100062,2024-06-26,Eletrônicos,1202.35,555.93,1,Cartão de Débito,1,Não,1202.35,18.1,20,4,RJ
O100963,2024-06-26,Brinquedos,103.97,35.86,1,Cartão de Débito,11,Não,103.97,7.82,39,1,BA
O101109,2024-06-26,Eletrônicos,501.61,172.83,3,Pix,12,Não,1504.83,13.41,37,1,PI
O101935,2024-06-26,Esportes,131.32,81.79,2,Cartão de Crédito,4,Não,223.24,12.8,19,4,SP
O102355,2024-06-26,Beleza,64.0,28.78,1,Pix,4,Não,60.8,2.73,26,4,MG
O103072,2024-06-26,Vestuário,156.29,70.69,1,Pix,2,Não,156.29,10.27,28,5,SP
O103958,2024-06-26,Beleza,69.39,41.28,1,Pix,4,Não,58.98,5.92,23,5,MG
O104383,2024-06-26,Eletrônicos,709.21,292.67,1,Cartão de Débito,3,Não,709.21,11.94,56,5,MG
O104817,2024-06-26,Eletrônicos,324.12,100.24,1,Pix,5,Não,324.12,14.27,26,5,RS
O105712,2024-06-26,Beleza,323.12,192.65,1,Pix,1,Não,323.12,10.63,20,5,MG
O106297,2024-06-26,Esportes,736.71,375.94,1,Cartão de Crédito,12,Não,736.71,13.17,19,3,PI
O107661,2024-06-26,Moradia,47.44,14.34,1,Cartão de Débito,2,Não,47.44,9.78,37,4,MG
O110056,2024-06-26,Brinquedos,22.01,10.74,2,Cartão de Débito,7,Não,44.02,7.45,32,5,GO
O110981,2024-06-26,Esportes,139.62,42.68,1,Cartão de Débito,5,Não,139.62,5.71,42,4,SP
O111748,2024-06-26,Alimentos,10.95,3.44,1,Cartão de Débito,3,Não,10.95,6.25,29,4,RJ
O115107,2024-06-26,Moradia,76.1,52.14,3,Pix,3,Não,228.3,13.55,23,5,MG
O116108,2024-06-26,Moradia,24.25,7.54,2,Pix,3,Não,43.65,5.61,18,5,SP
O116721,2024-06-26,Moradia,102.34,62.67,1,Pix,1,Não,97.22,6.9,42,5,RJ
O120303,2024-06-26,Alimentos,3.91,2.13,1,Pix,4,Não,3.52,4.66,40,4,RS
O120535,2024-06-26,Eletrônicos,289.35,140.36,1,Cartão de Crédito,6,Não,260.42,9.76,27,5,RS
O121078,2024-06-26,Vestuário,248.08,93.22,1,Cartão de Débito,7,Não,235.68,8.93,40,5,PR
O121091,2024-06-26,Vestuário,15.91,9.23,3,Cartão de Crédito,4,Não,47.73,7.19,47,5,RJ
O121429,2024-06-26,Vestuário,29.88,9.36,3,Cartão de Crédito,4,Não,89.64,7.81,27,5,SP
O123598,2024-06-26,Alimentos,94.54,35.12,1,Cartão de Crédito,3,Não,80.36,9.28,33,5,RS
O124116,2024-06-26,Vestuário,99.02,46.42,1,Cartão de Débito,4,Não,99.02,5.22,29,4,SP
O124148,2024-06-26,Moradia,185.51,60.71,2,Pix,3,Não,371.02,11.07,23,5,SP
O125059,2024-06-26,Eletrônicos,1314.79,662.75,1,Cartão de Débito,2,Não,1314.79,11.66,37,4,SP
O126055,2024-06-26,Esportes,203.32,113.47,1,Cartão de Débito,2,Não,172.82,15.34,35,5,SP
O126636,2024-06-26,Vestuário,260.07,92.1,1,Cartão de Crédito,3,Não,260.07,12.27,44,5,SP
O126914,2024-06-26,Esportes,1880.87,962.63,1,Cartão de Crédito,2,Não,1880.87,15.15,35,4,SP
O127633,2024-06-26,Esportes,82.78,43.54,2,Cartão de Débito,1,Não,165.56,13.12,18,4,SP
O128388,2024-06-26,Beleza,19.97,11.21,1,Pix,6,Não,15.98,03.03,35,5,PR
O128474,2024-06-26,Beleza,39.43,22.56,2,Cartão de Débito,2,Não,78.86,8.16,46,4,SP
O128683,2024-06-26,Moradia,422.16,180.87,1,Cartão de Débito,4,Não,422.16,15.33,39,4,RJ
O129050,2024-06-26,Esportes,228.51,156.0,1,Cartão de Crédito,5,Não,228.51,8.46,38,5,MT
O129635,2024-06-26,Alimentos,219.47,67.46,1,Pix,11,Não,208.5,7.84,38,1,CE
O130625,2024-06-26,Brinquedos,22.0,6.62,1,Pix,1,Não,15.4,3.57,40,5,SP
O132679,2024-06-26,Esportes,155.12,55.15,1,Pix,4,Sim,155.12,8.52,29,5,MT
O100386,2024-06-25,Vestuário,78.18,49.6,2,Pix,4,Não,156.36,7.66,32,5,SP
O102079,2024-06-25,Eletrônicos,275.05,173.72,1,Pix,3,Não,275.05,15.69,31,5,SP
O102933,2024-06-25,Alimentos,47.11,27.76,4,Cartão de Débito,8,Não,188.44,10.41,31,4,RR
O104518,2024-06-25,Moradia,218.17,85.35,1,Cartão de Débito,4,Não,207.26,7.38,36,5,DF
O105648,2024-06-25,Beleza,35.36,22.95,3,Cartão de Crédito,4,Não,106.08,15.01,34,4,MG
O106169,2024-06-25,Vestuário,50.29,27.68,3,Cartão de Débito,4,Não,128.24,6.85,36,4,PR
O106657,2024-06-25,Brinquedos,73.52,40.06,3,Cartão de Crédito,5,Não,220.56,9.32,25,5,PR
O106743,2024-06-25,Eletrônicos,276.22,123.17,1,Cartão de Crédito,2,Não,276.22,8.4,38,4,SP
O106774,2024-06-25,Esportes,708.43,437.03,3,Cartão de Crédito,3,Não,2019.03,16.0,44,5,SP
O106796,2024-06-25,Eletrônicos,253.59,131.38,1,Cartão de Crédito,3,Não,253.59,8.99,47,4,MG
O107067,2024-06-25,Eletrônicos,182.3,91.36,1,Pix,4,Não,173.18,7.55,27,3,MT
O107517,2024-06-25,Vestuário,76.27,50.05,1,Cartão de Débito,2,Não,76.27,6.21,35,5,SP
O107908,2024-06-25,Eletrônicos,389.54,222.47,1,Cartão de Crédito,8,Não,389.54,15.99,26,4,CE
O108355,2024-06-25,Alimentos,61.45,31.91,1,Cartão de Débito,3,Não,49.16,3.16,46,5,SP
O108682,2024-06-25,Brinquedos,42.79,26.97,1,Pix,1,Não,40.65,5.13,32,5,MG
O108817,2024-06-25,Beleza,33.72,14.96,1,Cartão de Débito,4,Não,33.72,08.09,43,3,PR
O108853,2024-06-25,Vestuário,167.28,96.52,2,Cartão de Crédito,5,Não,301.1,9.34,27,4,PR
O108947,2024-06-25,Brinquedos,15.69,10.2,1,Pix,2,Não,13.34,5.32,25,5,SP
O109105,2024-06-25,Vestuário,151.78,58.46,1,Cartão de Crédito,2,Não,151.78,12.43,35,5,RJ
O110459,2024-06-25,Alimentos,07.09,2.45,2,Cartão de Débito,5,Não,11.34,2.69,25,3,RS
O110847,2024-06-25,Alimentos,3.53,1.16,2,Cartão de Crédito,3,Não,07.06,3.57,22,5,SP
O110924,2024-06-25,Vestuário,131.24,55.7,2,Cartão de Crédito,3,Não,262.48,14.34,23,5,SP
O111091,2024-06-25,Alimentos,16.63,08.01,1,Pix,6,Não,16.63,05.05,32,5,PR
O111253,2024-06-25,Beleza,39.74,17.55,2,Cartão de Crédito,1,Não,63.58,5.23,31,5,MG
O111600,2024-06-25,Moradia,194.7,116.11,1,Cartão de Débito,3,Não,194.7,10.36,30,5,SP
O112468,2024-06-25,Brinquedos,78.91,36.32,1,Pix,3,Não,74.96,4.93,37,4,MG
O114367,2024-06-25,Vestuário,158.01,91.9,1,Cartão de Crédito,5,Não,158.01,8.43,33,4,MT
O115814,2024-06-25,Beleza,122.11,67.52,2,Pix,2,Não,244.22,11.43,28,5,SP
O116348,2024-06-25,Moradia,550.82,310.17,1,Boleto,5,Não,495.74,9.57,18,5,PR
O116676,2024-06-25,Brinquedos,56.68,35.13,3,Cartão de Débito,4,Não,170.04,13.03,48,5,SP
O117156,2024-06-25,Eletrônicos,3734.48,2131.02,1,Cartão de Crédito,2,Não,2987.58,16.13,31,5,SP
O117638,2024-06-25,Moradia,49.48,33.69,1,Pix,2,Não,49.48,10.04,45,5,SP
O118180,2024-06-25,Vestuário,424.06,190.39,1,Cartão de Crédito,3,Não,424.06,10.68,35,5,RJ
O119624,2024-06-25,Alimentos,147.19,88.09,1,Cartão de Débito,10,Não,147.19,5.26,20,1,CE
O119845,2024-06-25,Vestuário,47.2,22.33,1,Cartão de Crédito,4,Sim,47.2,06.05,32,3,SP
O120093,2024-06-25,Eletrônicos,751.05,474.28,1,Boleto,4,Não,675.94,14.83,40,4,RS
O120640,2024-06-25,Vestuário,49.63,33.94,1,Cartão de Crédito,2,Não,49.63,6.46,42,5,RJ
O120739,2024-06-25,Beleza,11.92,6.81,1,Boleto,4,Não,11.92,4.15,32,5,SP
O121162,2024-06-25,Esportes,62.45,42.97,1,Cartão de Crédito,5,Não,53.08,6.32,43,4,MG
O122275,2024-06-25,Alimentos,21.71,14.88,1,Cartão de Crédito,13,Não,19.54,4.39,34,2,CE
O123448,2024-06-25,Vestuário,28.22,10.3,1,Boleto,9,Não,26.81,4.82,35,5,PE
O124160,2024-06-25,Moradia,83.85,57.8,1,Pix,4,Não,58.69,8.8,42,5,GO
O124590,2024-06-25,Esportes,89.15,37.09,1,Pix,3,Não,75.78,10.21,18,5,SP
O125307,2024-06-25,Esportes,168.03,82.25,3,Cartão de Débito,10,Não,428.48,10.52,45,1,CE
O125666,2024-06-25,Moradia,467.0,255.48,1,Cartão de Crédito,4,Não,467.0,13.06,44,4,SP
O127695,2024-06-25,Eletrônicos,814.15,349.42,1,Cartão de Crédito,7,Não,773.44,13.48,45,4,SC
O128262,2024-06-25,Eletrônicos,996.32,569.61,1,Cartão de Crédito,8,Não,996.32,16.49,37,5,RN
O128550,2024-06-25,Vestuário,27.68,14.33,1,Pix,3,Não,19.38,6.65,29,5,SP
O128835,2024-06-25,Brinquedos,82.75,34.23,1,Pix,3,Sim,70.34,9.18,46,4,RJ
O129488,2024-06-25,Brinquedos,37.73,23.48,4,Cartão de Crédito,4,Não,150.92,6.45,23,5,PR
O130225,2024-06-25,Beleza,33.46,10.62,1,Pix,6,Não,33.46,7.1,36,4,SC
O130357,2024-06-25,Esportes,97.27,54.09,1,Pix,1,Não,97.27,10.52,41,5,SP
O130504,2024-06-25,Eletrônicos,297.02,177.68,1,Pix,7,Não,282.17,11.21,20,4,RO
O130519,2024-06-25,Moradia,304.83,94.8,1,Pix,6,Não,304.83,7.59,22,4,RS
O132930,2024-06-25,Vestuário,31.8,16.92,1,Pix,2,Não,30.21,5.41,37,5,SP
O100878,2024-06-24,Beleza,32.37,19.2,4,Cartão de Débito,3,Não,123.01,9.88,39,5,SP
O101527,2024-06-24,Vestuário,159.13,55.57,1,Cartão de Crédito,8,Não,151.17,8.65,39,4,CE
O102640,2024-06-24,Eletrônicos,731.82,462.66,2,Pix,2,Sim,1390.46,17.1,48,4,SP
O102980,2024-06-24,Brinquedos,9.51,3.84,3,Cartão de Débito,3,Não,28.53,6.86,30,5,SP
O106281,2024-06-24,Alimentos,3.63,1.86,3,Pix,6,Não,9.26,1.81,42,5,RS
O107268,2024-06-24,Alimentos,12.2,4.75,1,Cartão de Débito,4,Não,10.98,9.56,45,5,RS
O109098,2024-06-24,Alimentos,7.47,2.95,1,Cartão de Débito,5,Não,7.47,3.73,35,4,PR
O109102,2024-06-24,Beleza,101.59,66.6,1,Cartão de Crédito,3,Não,91.43,10.1,40,5,RJ
O109639,2024-06-24,Esportes,223.66,147.83,1,Pix,11,Não,201.29,7.77,34,1,BA
O110127,2024-06-24,Eletrônicos,1418.52,425.9,1,Cartão de Débito,12,Não,1418.52,13.94,31,1,RO
O110831,2024-06-24,Moradia,705.19,475.81,1,Pix,4,Não,634.67,10.4,24,5,SP
O111559,2024-06-24,Moradia,372.45,249.29,4,Cartão de Crédito,6,Não,1489.8,14.84,25,5,SC
O112507,2024-06-24,Vestuário,59.75,32.37,1,Cartão de Débito,10,Não,56.76,06.05,25,1,MA
O112713,2024-06-24,Brinquedos,17.32,7.84,1,Cartão de Débito,6,Não,15.59,4.28,19,3,PR
O112784,2024-06-24,Alimentos,10.32,3.72,1,Pix,6,Não,10.32,6.63,41,4,PR
O114101,2024-06-24,Moradia,99.87,50.44,4,Pix,2,Não,399.48,10.25,19,5,SP
O115473,2024-06-24,Eletrônicos,109.69,33.79,2,Pix,2,Não,219.38,10.98,40,5,MG
O115496,2024-06-24,Esportes,200.56,118.97,2,Boleto,6,Não,401.12,10.41,51,5,RS
O118495,2024-06-24,Eletrônicos,657.47,242.97,4,Pix,5,Não,2366.89,17.12,44,5,SC
O118987,2024-06-24,Alimentos,17.25,8.19,2,Cartão de Débito,6,Não,32.78,8.35,33,5,MS
O120757,2024-06-24,Esportes,311.29,147.52,1,Pix,3,Não,311.29,11.26,31,4,SP
O120835,2024-06-24,Esportes,209.76,102.61,1,Pix,3,Não,209.76,7.44,30,5,SP
O121410,2024-06-24,Eletrônicos,1085.67,394.61,1,Cartão de Crédito,2,Sim,1031.39,15.52,40,5,SP
O123166,2024-06-24,Brinquedos,63.73,39.11,4,Cartão de Crédito,12,Não,229.43,11.75,28,3,BA
O123491,2024-06-24,Esportes,63.54,19.61,1,Cartão de Crédito,1,Não,63.54,09.05,27,5,SP
O123547,2024-06-24,Esportes,55.71,20.92,1,Pix,5,Não,55.71,10.75,29,3,RS
O123770,2024-06-24,Moradia,169.11,85.79,1,Pix,1,Não,152.2,8.82,42,5,SP
O124516,2024-06-24,Beleza,34.44,19.73,1,Boleto,3,Não,29.27,7.81,18,5,RJ
O124522,2024-06-24,Vestuário,112.8,52.38,2,Pix,3,Sim,225.6,9.31,49,5,SP
O124541,2024-06-24,Eletrônicos,1226.76,539.17,1,Cartão de Crédito,5,Não,1226.76,12.29,27,4,DF
O124631,2024-06-24,Eletrônicos,257.03,142.18,4,Cartão de Débito,6,Não,1028.12,11.75,23,3,RS
O124713,2024-06-24,Moradia,181.33,116.41,1,Cartão de Crédito,10,Não,172.26,15.13,18,2,PB
O124985,2024-06-24,Moradia,105.67,32.35,1,Cartão de Crédito,7,Não,100.39,11.38,39,4,RS
O125283,2024-06-24,Brinquedos,180.17,120.31,1,Pix,1,Não,162.15,12.89,42,4,SP
O125922,2024-06-24,Vestuário,19.52,9.86,1,Pix,5,Não,19.52,6.14,24,5,SP
O126652,2024-06-24,Esportes,352.61,158.58,1,Cartão de Débito,8,Não,352.61,11.75,41,3,AP
O127220,2024-06-24,Moradia,226.23,99.19,1,Cartão de Crédito,4,Não,226.23,14.29,39,4,SC
O127419,2024-06-24,Beleza,156.97,95.06,1,Pix,2,Não,141.27,10.66,18,5,SP
O128765,2024-06-24,Vestuário,149.09,93.84,1,Cartão de Débito,7,Não,134.18,7.24,49,5,SC
O129354,2024-06-24,Beleza,45.42,30.81,1,Pix,3,Não,45.42,4.2,40,5,RJ
O130850,2024-06-24,Esportes,409.71,215.81,1,Cartão de Débito,1,Não,409.71,9.9,29,4,SP
O131166,2024-06-24,Esportes,107.75,65.49,1,Boleto,3,Não,102.36,06.07,37,5,SP
O100208,2024-06-23,Brinquedos,23.59,9.71,1,Cartão de Débito,6,Não,22.41,2.45,45,4,GO
O101596,2024-06-23,Brinquedos,30.99,11.32,2,Pix,2,Não,55.78,6.71,39,5,SP
O102188,2024-06-23,Moradia,408.4,125.55,1,Pix,2,Não,326.72,13.62,35,4,SP
O102321,2024-06-23,Beleza,67.92,30.48,1,Cartão de Crédito,3,Não,57.73,9.1,37,5,SP
O102334,2024-06-23,Brinquedos,42.9,19.59,2,Cartão de Crédito,3,Não,68.64,5.78,45,5,SP
O103311,2024-06-23,Beleza,126.57,84.43,4,Cartão de Crédito,3,Não,455.65,9.27,35,5,MG
O103680,2024-06-23,Beleza,14.27,8.63,1,Cartão de Débito,4,Não,14.27,2.46,32,5,SP
O104539,2024-06-23,Eletrônicos,506.13,161.62,1,Cartão de Crédito,2,Sim,506.13,14.19,39,5,SP
O105005,2024-06-23,Vestuário,26.73,17.32,1,Boleto,15,Não,26.73,5.11,28,1,MA
O105121,2024-06-23,Beleza,16.74,6.0,2,Cartão de Débito,1,Não,33.48,9.59,25,5,SP
O105165,2024-06-23,Eletrônicos,1134.03,395.46,1,Cartão de Crédito,2,Não,1134.03,12.29,32,5,RJ
O106480,2024-06-23,Brinquedos,8.97,4.41,1,Pix,2,Não,08.07,3.7,38,5,MG
O107796,2024-06-23,Vestuário,26.5,17.76,1,Cartão de Crédito,7,Não,26.5,4.64,18,5,RS
O109309,2024-06-23,Moradia,26.26,8.61,1,Pix,13,Não,24.95,4.52,41,3,PE
O109810,2024-06-23,Esportes,39.04,19.03,3,Cartão de Crédito,2,Não,105.41,10.58,25,5,SP
O110621,2024-06-23,Esportes,521.15,208.85,1,Pix,6,Não,469.04,11.3,36,5,DF
O110717,2024-06-23,Brinquedos,10.01,3.89,1,Pix,8,Não,10.01,5.53,37,4,BA
O111825,2024-06-23,Vestuário,133.0,63.94,2,Cartão de Débito,4,Não,252.7,07.07,31,5,SC
O112969,2024-06-23,Moradia,44.81,27.95,2,Cartão de Débito,3,Não,89.62,9.1,30,5,SP
O115395,2024-06-23,Alimentos,26.18,10.88,2,Pix,2,Não,52.36,7.99,37,5,SP
O116167,2024-06-23,Vestuário,101.31,37.48,1,Boleto,4,Não,96.24,4.75,40,5,RS
O117164,2024-06-23,Brinquedos,10.15,5.53,1,Cartão de Crédito,5,Não,10.15,5.66,38,5,DF
O119597,2024-06-23,Moradia,1055.81,733.14,2,Cartão de Débito,7,Não,2111.62,13.51,24,4,RS
O120199,2024-06-23,Alimentos,24.56,7.52,1,Cartão de Crédito,1,Não,24.56,4.31,40,5,SP
O120305,2024-06-23,Moradia,285.49,106.72,2,Boleto,3,Não,485.33,8.28,47,5,SP
O120382,2024-06-23,Brinquedos,11.54,7.55,2,Cartão de Crédito,4,Não,23.08,2.83,47,4,SC
O121390,2024-06-23,Eletrônicos,336.98,212.37,1,Pix,5,Não,320.13,5.93,20,5,SC
O121620,2024-06-23,Eletrônicos,218.64,103.16,1,Cartão de Débito,4,Não,196.78,08.06,35,5,SP
O123053,2024-06-23,Beleza,58.41,29.19,1,Pix,4,Não,58.41,8.93,32,5,SP
O123710,2024-06-23,Vestuário,96.53,29.17,1,Pix,3,Não,91.7,6.74,52,5,RJ
O126231,2024-06-23,Eletrônicos,1131.09,430.24,2,Cartão de Crédito,7,Não,1922.85,13.08,51,4,RS
O126628,2024-06-23,Alimentos,68.1,40.39,2,Boleto,5,Não,136.2,07.08,37,5,SC
O129668,2024-06-23,Vestuário,223.72,155.98,1,Cartão de Débito,15,Não,223.72,6.1,34,1,PE
O130010,2024-06-23,Moradia,150.04,80.71,1,Pix,4,Não,150.04,06.07,23,5,RS
O131375,2024-06-23,Alimentos,19.99,8.43,1,Pix,4,Não,17.99,7.92,29,5,SP
O131497,2024-06-23,Alimentos,20.84,12.67,2,Cartão de Crédito,5,Não,35.43,3.87,43,4,PR
O131715,2024-06-23,Vestuário,116.11,49.1,2,Boleto,12,Não,185.78,9.45,52,1,AC
O132004,2024-06-23,Moradia,306.44,97.41,1,Pix,10,Não,306.44,16.94,32,2,PA
O132286,2024-06-23,Eletrônicos,2980.87,1036.35,2,Cartão de Crédito,6,Não,4173.22,15.85,18,5,DF
O132588,2024-06-23,Eletrônicos,452.66,185.33,1,Cartão de Débito,2,Não,452.66,10.07,57,4,SP
O133782,2024-06-23,Esportes,96.91,30.28,5,Cartão de Débito,10,Não,484.55,13.56,31,1,BA
O133797,2024-06-23,Alimentos,29.22,13.01,2,Cartão de Crédito,6,Não,58.44,5.15,37,5,GO
O101241,2024-06-22,Beleza,72.4,31.37,1,Cartão de Crédito,4,Não,72.4,6.51,22,4,PR
O102167,2024-06-22,Eletrônicos,462.22,192.81,1,Cartão de Débito,4,Sim,439.11,11.21,20,5,SP
O102746,2024-06-22,Eletrônicos,240.74,79.84,1,Cartão de Débito,10,Não,204.63,12.12,19,2,AL
O102961,2024-06-22,Moradia,54.67,34.39,1,Pix,2,Não,51.94,10.4,18,4,RJ
O103397,2024-06-22,Moradia,603.27,379.5,1,Pix,2,Não,573.11,11.39,32,5,SP
O103575,2024-06-22,Beleza,42.46,20.48,1,Cartão de Crédito,4,Não,40.34,3.62,23,3,SP
O104192,2024-06-22,Moradia,197.17,78.58,1,Pix,7,Não,197.17,13.45,26,3,PR
O104690,2024-06-22,Vestuário,78.59,36.1,3,Boleto,5,Não,223.98,8.54,26,4,RJ
O105811,2024-06-22,Esportes,24.66,9.28,1,Boleto,2,Não,19.73,3.63,40,5,SP
O105954,2024-06-22,Brinquedos,102.73,58.64,4,Pix,6,Não,390.37,7.8,38,5,BA
O106345,2024-06-22,Brinquedos,131.8,80.41,1,Pix,14,Não,131.8,14.22,45,1,CE
O106408,2024-06-22,Eletrônicos,477.85,274.47,1,Pix,5,Não,430.07,10.0,37,5,SC
O107936,2024-06-22,Vestuário,169.52,96.29,3,Pix,3,Não,432.28,11.21,51,5,SP
O107976,2024-06-22,Eletrônicos,556.82,313.36,1,Pix,3,Não,528.98,12.84,36,5,SC
O108557,2024-06-22,Esportes,90.94,60.36,2,Cartão de Crédito,2,Não,181.88,13.99,30,5,SP
O109253,2024-06-22,Brinquedos,11.51,7.89,1,Pix,1,Não,11.51,3.68,33,5,SP
O110639,2024-06-22,Alimentos,24.1,15.33,1,Pix,2,Não,22.9,05.03,43,5,RJ
O112549,2024-06-22,Alimentos,26.31,12.72,1,Pix,13,Não,26.31,5.25,18,1,PE
O112814,2024-06-22,Eletrônicos,143.0,81.3,1,Cartão de Crédito,2,Não,143.0,14.9,21,5,RJ
O113409,2024-06-22,Moradia,93.9,43.27,1,Cartão de Crédito,3,Não,93.9,7.82,38,4,SP
O113437,2024-06-22,Brinquedos,36.86,24.04,2,Cartão de Crédito,3,Não,73.72,10.42,40,5,RJ
O113796,2024-06-22,Alimentos,124.84,79.25,1,Cartão de Crédito,2,Não,124.84,5.36,24,5,MG
O113887,2024-06-22,Moradia,416.38,149.56,1,Pix,10,Não,416.38,10.39,24,1,RN
O114613,2024-06-22,Vestuário,309.79,143.32,1,Cartão de Débito,9,Não,278.81,13.9,47,4,PB
O115739,2024-06-22,Brinquedos,5.9,2.53,1,Pix,2,Não,5.6,1.18,18,5,SP
O115750,2024-06-22,Esportes,51.54,34.22,1,Pix,3,Sim,48.96,6.6,26,4,SP
O116364,2024-06-22,Brinquedos,95.36,61.71,1,Cartão de Crédito,3,Não,95.36,10.96,36,5,SP
O117182,2024-06-22,Beleza,154.22,81.96,1,Cartão de Crédito,8,Não,154.22,7.3,25,4,CE
O117315,2024-06-22,Moradia,744.2,388.38,1,Pix,3,Não,669.78,13.19,33,5,SP
O118721,2024-06-22,Vestuário,378.21,219.33,3,Cartão de Crédito,1,Sim,1077.9,14.15,29,5,SP
O120994,2024-06-22,Eletrônicos,225.02,120.75,3,Pix,3,Não,675.06,17.14,19,5,MG
O121905,2024-06-22,Beleza,41.21,22.17,2,Cartão de Débito,5,Não,82.42,6.7,36,4,SP
O122400,2024-06-22,Esportes,703.82,289.43,1,Cartão de Crédito,3,Não,668.63,12.24,29,5,SP
O122701,2024-06-22,Esportes,100.06,65.95,4,Cartão de Crédito,3,Não,400.24,12.44,39,5,RJ
O126371,2024-06-22,Alimentos,21.61,12.84,1,Boleto,3,Não,19.45,5.12,25,5,SP
O126692,2024-06-22,Esportes,322.61,142.14,1,Pix,2,Não,322.61,13.52,34,5,MG
O127350,2024-06-22,Vestuário,86.42,39.53,3,Cartão de Crédito,8,Não,246.3,11.78,36,5,TO
O127443,2024-06-22,Moradia,152.64,104.6,4,Cartão de Crédito,2,Não,610.56,19.03,30,5,SP
O131862,2024-06-22,Alimentos,3.59,1.5,4,Cartão de Crédito,2,Não,14.36,5.26,34,5,RJ
O131864,2024-06-22,Brinquedos,71.92,38.76,2,Pix,8,Não,143.84,9.39,25,3,MA
O133600,2024-06-22,Alimentos,25.84,7.91,1,Cartão de Crédito,3,Não,24.55,3.73,19,5,ES
O133607,2024-06-22,Beleza,73.18,24.18,1,Pix,4,Não,58.54,07.02,31,5,RJ
O133876,2024-06-22,Beleza,44.32,26.79,1,Pix,6,Não,39.89,9.21,24,4,SC
O100588,2024-06-21,Alimentos,66.0,31.1,1,Pix,1,Não,66.0,7.74,35,5,SP
